query_id,source,query_length_words,relevant_passages,pool_size
5394c483-4042-4a01-b97e-bf6d9a8117ff,naturalqa,9,1,5
74def7ee-cbef-42ca-8964-2afc794e7594,naturalqa,10,2,5
d10c134c-db33-499e-b9b7-c6b76b23d838,naturalqa,8,1,5
9194162e-8876-4ccc-a106-b6c02c9b4605,naturalqa,8,3,5
8629583d-8c3c-49d1-895b-433053dcc280,naturalqa,7,1,5
f6b0158d-9c53-488a-b57f-c4d8291e1552,naturalqa,9,1,5
f6c0a3b6-0e07-4e64-9c1d-493e8078c194,naturalqa,9,2,5
823e23e0-819b-4155-b2ca-465695dd8975,naturalqa,8,1,5
331b1909-ec99-47a8-a9f5-17fbf5f82e17,naturalqa,8,1,5
09245c5c-197f-40bb-997c-e5fbe6475f96,naturalqa,11,2,5
3082f4e3-5b8e-4caa-b51b-07fdfcc0e923,naturalqa,10,3,5
c5aa7ffb-640b-4a57-b32f-fd00761acff0,naturalqa,14,1,5
769cfeba-f2da-441d-8dd4-ee9f1fe32392,naturalqa,8,1,5
ce962dda-44e0-4267-8aa1-68629b53c508,naturalqa,8,1,5
2bb47a91-0fad-4004-9d75-f3ca7357ceb3,naturalqa,8,1,5
0c6ace49-bf56-43f7-b89a-9712b6808c3e,naturalqa,8,1,5
852482a9-5482-4ae3-b348-5b77125d8e6e,naturalqa,8,1,5
d24d5f05-ff9b-4665-8d7e-bb0208cc372a,naturalqa,9,1,5
d3e5b444-5f71-4339-ac19-7c4ec4ab6eb8,naturalqa,8,1,5
8e4a7098-2724-4219-85e7-f7791ed0a038,naturalqa,8,1,5
0c9ae80b-1b6b-40dc-90cc-061c22434948,naturalqa,9,3,5
df23792f-f01b-44e9-970c-5242a790c0da,naturalqa,8,1,5
73d892b0-f4ac-4f00-8511-040624f66191,naturalqa,8,1,5
dabf4dac-b65f-4c1c-9904-81fdda4e1e9c,naturalqa,8,1,5
0ea07d65-b83a-4273-90e7-31859433636d,naturalqa,9,1,5
2c0df335-9632-4abc-81f8-5bed09f8df2b,naturalqa,9,1,5
03e79b2b-5133-45a4-aeec-0831d99df702,naturalqa,9,1,5
1d6cfcf8-b2db-47e4-9e90-0768d9d9bb31,naturalqa,8,2,5
0981a1d4-df10-4e08-b3e2-15c5ad8db229,naturalqa,9,1,5
d184fcfb-191b-4e16-a09d-54b5eddf8fd4,naturalqa,9,1,5
f9a42e8c-adae-493c-b380-c9d7e18affb3,naturalqa,9,1,5
0b498359-a818-435f-823c-21e266d77e89,naturalqa,8,2,5
deb724ca-b3b8-4809-809d-fd4c0c296ab6,naturalqa,16,1,5
efe0d324-145a-4d41-ae33-c543fd692b05,naturalqa,9,1,5
63e36b67-dee9-4433-bfee-b03ef90cb0d3,naturalqa,8,1,5
7b21a3dc-4e7d-4cb6-a256-9a6b66631bee,naturalqa,8,1,5
c9fd920d-ae1c-47fe-b55b-bc76103331ee,naturalqa,17,1,5
52f294bf-c0e9-41ed-9a1e-1d37844acb4a,naturalqa,9,1,5
b5dbcc1c-b7f2-4d5d-a00d-bac888656d9a,naturalqa,8,2,5
71671c8c-3639-417a-ba1c-22d885121ab6,naturalqa,8,1,5
0ce5e74f-8564-4d6c-ab2a-1d46d9da5f88,naturalqa,9,1,5
77503ab5-4f1b-42aa-b622-15b38b499736,naturalqa,11,1,5
510aab59-34ba-4574-83c6-4bdd940a5dba,naturalqa,8,1,5
726c1baf-b346-4a87-95a6-09febd7b6c28,naturalqa,8,2,5
09b28d92-eb70-4f90-afce-b40eba1dd85a,naturalqa,8,1,5
15504e18-41c1-4867-91de-f8c7bf6c2c90,naturalqa,8,2,5
4fbbd07d-864d-48c6-a24d-5fefe2ed4a69,naturalqa,9,1,5
9278b64f-9034-4320-96a6-13cfb64f1e3c,naturalqa,10,1,5
a90322c2-14ff-4dc1-a585-804ca8c8ef15,naturalqa,8,1,5
bb3c3acb-24e9-4828-b5ba-e467c3624edd,naturalqa,9,1,5
febc2697-acd9-44d2-a5ea-18152f5d4eed,naturalqa,9,1,5
900785af-a56e-4639-be9a-4131c0b352c0,naturalqa,9,1,5
6948930e-9d28-49a7-95ab-e17c077e6416,naturalqa,9,1,5
b842cc0d-7969-438f-bfef-1cd6020cde52,naturalqa,8,1,5
344a25c3-7827-4084-97de-28abd138170f,naturalqa,8,1,5
1a3a18da-97e1-4b8e-ae66-fb64368c17b4,naturalqa,8,1,5
6cb30be3-4b2b-49a5-a13c-ff97ef6602a6,naturalqa,8,1,5
13c2a82d-e51e-46b5-9502-d912c64a6890,naturalqa,8,1,5
08937bf2-a4af-4e05-a226-13d0307bf842,naturalqa,10,1,5
8ebbe742-9d96-40d9-9469-38b71f6648a4,naturalqa,9,1,5
e46d8a09-1994-4370-bf90-85b996e03e33,naturalqa,13,1,5
7b93c403-c192-461b-8d54-19df5be569c2,naturalqa,13,1,5
98288e5a-54a1-4e7c-99f1-03811e344413,naturalqa,9,1,5
1ac67faf-731c-416b-8744-d9ea1b64d179,naturalqa,8,1,5
32f815dc-929c-49cb-b5d6-dfb7b6ea21aa,naturalqa,10,1,5
a1b108ab-da92-466a-ab0f-047879eadc53,naturalqa,8,1,5
f965250b-57ac-4cb2-b080-038478aa672a,naturalqa,9,1,5
dd7bd1f2-8138-4c83-9a0b-f28a66243f5a,naturalqa,9,1,5
2ff991c3-54a7-47c1-a8e7-0abb7cf443f5,naturalqa,11,1,5
a5718390-977d-4add-827b-c7b0ed73503a,naturalqa,8,1,5
f971fb49-a2c0-4c65-8263-70f35ebd0085,naturalqa,8,1,5
4f124836-81fd-492f-8598-907ed14e3ae7,naturalqa,8,1,5
0cd7d029-4b92-4553-9409-d684b3747940,naturalqa,7,1,5
612125bf-e2f3-47b9-b3fc-4cb794ca3860,naturalqa,10,1,5
1fb48561-c84d-44c5-b127-60834b512330,naturalqa,8,1,5
e65d93e3-96c3-4baf-ae61-c714a5894fef,naturalqa,8,1,5
97205201-9a22-41ff-932a-fb440d679679,naturalqa,8,1,5
00e02ea6-9cca-4c59-9425-b2454cb95776,naturalqa,8,1,5
283a1591-e8e0-490d-b9e5-c48aaf3e9074,naturalqa,8,1,5
d3df1d59-40e3-4250-ad0a-30df30167943,naturalqa,9,1,5
6a4815cc-38b6-4c88-9d05-6ab7ef2de7be,naturalqa,11,1,5
547b9b1b-3b52-4c7b-8c6d-fa26f7b39f0a,naturalqa,8,1,5
7baaf2b7-01ef-44c3-ac35-cfda0cb80511,naturalqa,8,1,5
ce4e23f8-e118-4102-b28d-686e3c18b2bf,naturalqa,8,1,5
41a67d1f-1a9d-4caa-91d8-a8001154fbfc,naturalqa,8,1,5
acea06bb-f860-4566-8e87-f659ed688db8,naturalqa,8,1,5
828e64a2-27bd-4b81-9f53-43af8aaf5c39,naturalqa,12,1,5
f28732b1-c6f5-4ad6-93ae-7078dda488c7,naturalqa,13,1,5
17832d0c-2fd4-4372-a8ce-f88ae101636d,naturalqa,8,1,5
44367b50-2ff1-4149-a564-4bc9dfb64161,naturalqa,11,1,5
695fad0a-3c7c-4e41-927c-76e1d98a9878,naturalqa,8,1,5
7d096820-562b-48b4-9391-0cf074901327,naturalqa,9,1,5
3bbeb3a2-a3d9-4834-ad21-02348d70860f,naturalqa,8,1,5
ec1405ab-5516-4306-be4f-b26a9202984b,naturalqa,9,1,5
4e187ded-2a88-4db7-9ba7-5ecce998c75d,naturalqa,7,1,5
f8561046-d678-43b0-b692-c737efa303b3,naturalqa,8,1,5
139023a6-336e-4d78-bdea-239aa2c2c3c8,naturalqa,8,1,5
4a93d119-2ae8-4b75-a860-7d145437a28d,naturalqa,15,1,5
6fedf773-ae0f-4267-9bbd-047d786c010f,naturalqa,9,1,5
143622fe-f333-40a8-a181-26f6637868fb,naturalqa,11,1,5
a34812dd-d061-4788-96cc-c30e42d18417,naturalqa,9,2,5
6b09b7d4-0fac-468f-acd6-6f333e06209c,naturalqa,13,1,5
72650c50-5025-4ed2-80f9-1af5466f752c,naturalqa,9,1,5
1da611c4-882b-4da3-8ffe-207f725da6e1,naturalqa,9,2,5
23c27e9f-fee0-4675-b313-09db6b2b68ba,naturalqa,9,1,5
35554388-01b0-4f38-8e4b-9e83b3a901df,naturalqa,10,3,5
63fb6599-069b-42d5-818b-4fea8e4a67e6,naturalqa,11,2,5
e153072a-ccb0-4b4d-8c87-af3dee7f02dd,naturalqa,8,1,5
8fddfd70-4174-4916-92a1-a0a8a7a68ea5,naturalqa,10,1,5
fae73374-f746-4e97-8a00-aa4c6a6e5966,naturalqa,9,1,5
d63f282b-b42c-4611-a265-2c4bb2443455,naturalqa,8,1,5
6eddacff-870b-48b3-8acf-050b90b80fe2,naturalqa,10,1,5
ff6f674a-78fd-4eef-84e1-bd9188e29370,naturalqa,8,1,5
156de4ec-1b00-4a87-b531-f6e2433308b2,naturalqa,11,1,5
a38720a3-adce-460b-bd28-219c6176f283,naturalqa,10,1,5
e9787be3-b82e-4070-82c9-1acc0ed26831,naturalqa,8,2,5
f311fbbc-39d0-4be9-85d3-bc91d28d4b78,naturalqa,9,1,5
b12b1970-7bde-45a3-87ab-7b506e8bf29f,naturalqa,11,1,5
4da24d24-5c6b-4905-b4e1-6578989a2120,naturalqa,9,1,5
85e994b9-72fc-4691-aa8c-2d4dc5804e26,naturalqa,8,1,5
fd7b33a9-7cb6-47b9-97db-4b58b71d3c66,naturalqa,8,1,5
89c0aa6d-870b-47d3-b110-eba1d74cbbbd,naturalqa,11,1,5
8e5162b4-46a2-4d9a-a772-8467a7b0fc9f,naturalqa,8,1,5
9284ec27-efe5-4c18-8bd4-5c5018598896,naturalqa,14,1,5
b2ea8047-cf2b-4cd3-a3b1-cbed3a7cfd9d,naturalqa,10,1,5
756ac1c9-ff35-459b-8830-90eb86969f48,naturalqa,9,1,5
6d35ac83-921d-4d7c-8614-daad1c0fcb6c,naturalqa,11,1,5
49649677-b4e1-4878-9d82-346aebad8be6,naturalqa,8,1,5
2861b2cf-2031-46ae-bb56-df3ee1d4a7dc,naturalqa,8,1,5
d6c85328-9889-4b8a-b7aa-1e6b22c0d6ce,naturalqa,11,1,5
2ccf4196-ffb7-4931-ad26-c893656666ea,naturalqa,8,1,5
be691ef4-0e05-4c92-93db-abc8e9110112,naturalqa,8,1,5
7fdabfc1-f9b1-4522-83f0-fb07c5d34d61,naturalqa,9,1,5
cf6b8a6f-da1b-47d9-a3f4-ff3d8a3a5b29,naturalqa,8,1,5
3aaf2382-87d8-4c86-aa9e-24f49f42d943,naturalqa,8,1,5
74b686e2-96ad-4b6a-af00-2ef9ff18a368,naturalqa,8,1,5
53828e3c-3ee3-4c62-adc9-6e72e1b1d787,naturalqa,9,1,5
4bd81c97-06f9-4adb-b255-a8642cf6bf46,naturalqa,8,1,5
24bfec2f-703c-43c4-acae-cd69a594d361,naturalqa,8,1,5
3d706c37-1b24-4f40-a6c4-8d8c1ea1ebfd,naturalqa,9,1,5
dbb8d7d8-bad6-475a-bffb-ca328d42fae3,naturalqa,9,1,5
5e90964b-6359-49fc-bd94-ebdc3da02ea6,naturalqa,9,1,5
517c9dd8-04a5-498f-b3a0-c4c4b73bd098,naturalqa,8,1,5
535b58ce-5fcc-40e7-b4d9-fdb76b2698e1,naturalqa,10,2,5
fffc8943-e9be-4e85-a2a0-dc629503a7a8,naturalqa,8,1,5
9dfa41dc-e1f7-48a4-ad13-b293165bd8a9,naturalqa,8,1,5
a6e3f899-6b29-4a12-a914-e993579a653d,naturalqa,8,2,5
fa410833-cf8c-4c5e-9300-688e21fe7c01,naturalqa,9,1,5
74b4a0f8-26eb-4a22-92a2-4a472b175924,naturalqa,9,1,5
6bb362de-b2fa-4580-a734-d514c25ba36e,naturalqa,7,1,5
03ee8b9b-473b-410c-a391-24e52ad16ccb,naturalqa,9,1,5
6bdddd9c-926c-4311-834c-cbdd650517c1,naturalqa,9,1,5
73d1facf-c852-4109-a1c9-8b8e75a6c0cb,naturalqa,7,1,5
ab871a81-f693-4915-8156-08c1a13382ba,naturalqa,10,1,5
d72730cc-a9d5-4e3d-9ece-24e329eb997c,naturalqa,8,1,5
17580c75-7aa8-4100-bd90-c2b672cd1c9c,naturalqa,8,1,5
6df7fc75-a161-44a5-a0e8-88ab16eb195a,naturalqa,8,2,5
6176d542-6c01-47f7-a143-c4a63a945bc8,naturalqa,9,1,5
23f8c423-505c-43a0-bd6c-39dd328bea43,naturalqa,9,1,5
8f09fab1-d8e4-40e1-8190-c450392e5e82,naturalqa,7,1,5
56200601-10c5-4d1a-9a8b-a967c6cc3b4a,naturalqa,8,1,5
fabf5fe6-18cb-405c-a0b4-a8124c183c4f,naturalqa,8,1,5
d6b9b2ca-8a5b-48fc-9c69-c3e1919d289d,naturalqa,9,1,5
774c15f5-afe6-491c-98c3-2a78b768bd9e,naturalqa,8,1,5
31aaabd2-a729-482c-87fd-9a845b398bc3,naturalqa,13,1,5
54772abe-f212-4032-afa3-284f9709614f,naturalqa,7,1,5
cb7aab71-322d-474c-abd0-7d15726deb06,naturalqa,8,1,5
024603ab-90df-48c4-9e93-8a2b9441f92b,naturalqa,10,1,5
6300b3ae-500c-4543-845f-78d2b64d653d,naturalqa,8,1,5
a6d0bda3-4722-42d1-88c2-928e778df266,naturalqa,9,1,5
bc3530ff-018d-45fc-b299-98de8c2c14f9,naturalqa,11,1,5
e9a1d28d-644e-4043-a651-d7f8bd40f6b6,naturalqa,8,1,5
cb013c0e-4cfe-4b21-bdd7-2148c2c23eb6,naturalqa,14,1,5
2da8d424-3fbd-4d99-9123-3b30af50f647,naturalqa,8,1,5
96e4407a-32c9-4061-9691-0b27cb9e55fd,naturalqa,10,1,5
4c5952f2-10eb-4d3d-a434-d8c5b04e8273,naturalqa,8,1,5
fc2047aa-29a5-49ba-b98a-6f3991948a6f,naturalqa,8,2,5
f1158f82-8e23-4f86-8961-34a4d3f7e4c8,naturalqa,8,1,5
cf67c9f9-dd25-4bc0-9252-661ba78c9dea,naturalqa,8,1,5
4f04645c-af41-46c7-9e4c-c5bd0937b908,naturalqa,8,1,5
0cf089d6-7451-4d8c-b2a7-c927b0596742,naturalqa,8,1,5
26c66dfa-22d2-4ca9-a8c6-6c91d17566c6,naturalqa,7,1,5
3c5bc844-540a-4836-83e1-7e86090519a6,naturalqa,9,1,5
b2e3c91a-fa60-4bc0-acf1-9eb0c9a74bbd,naturalqa,8,2,5
60eecbfe-add0-4e0f-be43-7090decf88ba,naturalqa,7,2,5
ecbda5b0-de8d-4cc6-9c7a-8cb3981d2d7d,naturalqa,8,1,5
b3f9f339-5cd2-42f3-8bd2-a20c0acfa363,naturalqa,7,3,5
c9a9ce81-660f-44e1-a881-c90f1cb39c5e,naturalqa,9,1,5
7b13c99c-753a-423f-b623-2c7d60ba80c3,naturalqa,16,1,5
411c4b53-fe48-48b9-be0c-8da5db757a6b,naturalqa,16,1,5
1c13ede4-5f13-4cf1-8906-ec9fbbee0398,naturalqa,8,1,5
3d00609e-ce92-401a-86b6-cfc8d9bfdc9c,naturalqa,9,1,5
29707a7e-9a79-4b1f-ba5d-079f01158a10,naturalqa,9,1,5
0094491c-79a7-49b4-a2f2-fe4d9f9981c8,naturalqa,8,1,5
f46c04c1-6e64-4940-8a4f-0a90ca01122f,naturalqa,17,1,5
b381a5ea-9fd0-4213-9ff9-27ee5d656d42,naturalqa,8,1,5
4f7d7abf-6125-4f02-b3b6-35b731823b23,naturalqa,9,1,5
54d1fb3b-f9d4-4f1b-a46c-2c073348c1bb,naturalqa,11,1,5
d192707f-30be-49b0-ad4a-679047e38a68,naturalqa,8,1,5
4dbf94e2-462c-4d6a-b9a0-b9223bb1ce3e,naturalqa,9,1,5
3550998a-28fd-4e12-a8c6-dcdda1bf4b4f,naturalqa,8,1,5
b85e559b-cf0b-4677-9248-cf7a818722d8,naturalqa,8,1,5
2b3446a6-8f90-4136-b224-4a29150d0c72,naturalqa,8,1,5
d27040cb-85e0-40ea-b0d7-268d7a433e9d,naturalqa,9,1,5
3b95c507-58f5-49b9-add2-62ac9d271469,naturalqa,9,1,5
213bd9c1-46c2-4e1b-b43d-273bcd481a9f,naturalqa,8,1,5
cc9929af-0174-46bb-9fcc-cbdea4d4e47f,naturalqa,8,1,5
6cf792cd-6db9-433f-ad51-69ca2306c48d,naturalqa,8,2,5
d6d2c151-14ae-4ee4-b4f5-8f785304a0a7,naturalqa,10,1,5
aae6c792-93f3-40b8-98f3-fd88b43902d8,naturalqa,8,1,5
e5a72edd-a42b-4bfc-a499-81341d98c3cd,naturalqa,11,1,5
83e0cb6c-4bae-4ba2-8c09-fb5b2306c7af,naturalqa,9,1,5
c055075a-89a6-49b4-a366-0095d445a6fc,naturalqa,8,2,5
e26c2746-e40f-4904-87e3-f5a088022218,naturalqa,8,1,5
85f87fbb-5518-4312-a7c6-42c8947b954b,naturalqa,8,2,5
4450f0e2-0a34-431b-be66-0c75a1896055,naturalqa,8,1,5
1fe32b3a-4526-4cd7-9259-cf2980fd316e,naturalqa,8,1,5
9b5a854e-016a-477e-a7fc-f1134eb0378f,naturalqa,9,1,5
8f0875e4-9021-4c89-85e9-4e0f439e4322,naturalqa,10,2,5
0395ddee-dec7-4a7c-b28a-71e9e7906f79,naturalqa,8,1,5
e1a874ff-bb68-4f5a-992f-a7a4ff85c7f8,naturalqa,9,2,5
d63f6b89-8c93-4ff6-83f3-a7297f5b111f,naturalqa,8,1,5
e5be9464-deef-465d-9b43-084b134d57e7,naturalqa,8,1,5
2f4fa94c-51bc-48a8-9f75-1b3898458672,naturalqa,11,1,5
ba8358f5-0efa-49dc-a79d-85c8c47f60ef,naturalqa,11,5,5
5602fd33-4290-4f84-833d-e944f189942b,naturalqa,10,1,5
64bb9554-0e36-419c-8ba5-2264427a0974,naturalqa,9,1,5
d9e8ac30-3c14-4b28-8909-7db08059def0,naturalqa,8,1,5
dbced2f0-3855-4714-8718-085722225187,naturalqa,9,1,5
5209fdf3-aa4e-40d9-b6d0-772a055954b3,naturalqa,8,1,5
44a95b6b-b338-434b-9a6c-aead6eb76acd,naturalqa,9,1,5
cb9af02c-a9d7-4f5e-9134-10ac8857263b,naturalqa,8,1,5
99c5ad15-ce3b-4994-9902-fd53159f1a76,naturalqa,10,2,5
b5116800-e8ff-4bee-8284-7e2290fe7a08,naturalqa,9,1,5
1bdde6a0-d4d3-49bf-b830-96bbd31dc445,naturalqa,8,1,5
64eaa4b9-9dd6-4df3-98e9-527dc4b60b0e,naturalqa,8,1,5
30627f80-437e-423c-b8de-30a1e9174f16,naturalqa,9,1,5
74a50dc1-5cb5-465e-a4b6-cc076844ccd7,naturalqa,12,1,5
6bb8df8f-de55-4d99-b3fb-3ff15d04a2a3,naturalqa,8,1,5
7963363e-e2b8-4069-a33d-2704e12b7100,naturalqa,8,2,5
6d7acfff-dfee-4f0f-b068-48eda89de4b0,naturalqa,8,1,5
03255872-1d85-48da-beaa-abc69d25d9a3,naturalqa,10,1,5
69c5fc23-e6d2-4449-b755-dd02f4fb6154,naturalqa,9,1,5
27bc0c58-ba8f-4690-9b8e-d7bfc2868be8,naturalqa,8,1,5
fded4675-5539-4259-b5f1-c43d22312f46,naturalqa,9,2,5
d1d4608e-905f-4df4-85b0-075fd3733fd6,naturalqa,8,1,5
cf0f71d9-f2ec-42df-b445-afa7000d5148,naturalqa,9,1,5
13d081f3-29ce-4a8f-8205-2f0424f90ecd,naturalqa,8,1,5
50292cbd-8838-4bc8-a376-24920b5c400e,naturalqa,13,1,5
32a702a4-06b1-4f10-897f-203c070f1950,naturalqa,8,1,5
41c2e224-ccfb-45ac-935f-725ddc1dd008,naturalqa,8,1,5
1074a722-8858-4da8-8563-963daf0c8a98,naturalqa,15,1,5
79bb45bc-b90f-4999-b85b-faee565d9bbe,naturalqa,8,1,5
0290fb8f-fbb9-4c1f-b0cd-a36c1976d0cf,naturalqa,8,1,5
60e3c0b8-da69-4ab2-b4e6-3726fde159b1,naturalqa,8,1,5
ea5162cb-7af2-4f9e-819e-8b8d583d27c6,naturalqa,8,3,5
6d2bc73f-3683-4468-afda-f5b9353b72b9,naturalqa,8,1,5
abc6a353-a853-48ee-be55-5139c7c5a5e3,naturalqa,8,1,5
6343e342-931c-4ff2-befe-3362427e18b7,naturalqa,8,1,5
04edf5b8-0e13-450c-8722-8976e34f57b4,naturalqa,8,2,5
e9bd0ec8-9b95-40e8-b969-1a6d27706825,naturalqa,9,1,5
64a7f589-0515-4d61-bbc9-78eb3fc215b4,naturalqa,8,1,5
c9f8c268-c70b-442c-b496-e925d2e41c46,naturalqa,9,1,5
d16d96eb-ee14-4c74-b341-b4573a825fe5,naturalqa,12,2,5
8020fa6a-6b32-4987-a170-3249865cfa8c,naturalqa,8,1,5
ae4dff11-d0ba-4212-a856-b2b2fd09e036,naturalqa,9,1,5
567197cd-9d6a-46e7-aae9-5bee012ff818,naturalqa,8,5,5
3cf290bf-ed6d-4598-894b-f6dda7743b1f,naturalqa,8,1,5
0eedcbd3-8883-4749-be5a-5d2127312d65,naturalqa,9,1,5
8ff1e6a4-2e56-4d66-aa4d-846bd59b9b7a,naturalqa,11,1,5
9fe32e06-3091-4096-a527-7d222606ed22,naturalqa,8,1,5
fd836273-6e0c-484f-9478-e3be0ea660a5,naturalqa,10,1,5
b9427fdb-dc92-4c44-9422-d994146ff648,naturalqa,9,1,5
5345f727-16e1-4689-ade6-0b33e589b0ed,naturalqa,8,1,5
89c38cf5-4f29-4b8b-bcd8-eb062861d70d,naturalqa,8,1,5
4daaee55-4c25-4100-b47e-2c596c20b485,naturalqa,8,1,5
a33b3008-c79e-48eb-b601-5a4904c0dc92,naturalqa,8,2,5
9ce7e34a-7895-4cc5-b4ae-e697ca220ce3,naturalqa,8,1,5
e75e985a-267e-4d68-8304-533d0868d035,naturalqa,8,1,5
25629f3e-d895-4895-b3a5-419d818b09b6,naturalqa,8,1,5
97aec0a8-dc8e-4c70-96e9-81889d0d62dc,naturalqa,7,1,5
542245b2-92f3-48a6-a6da-3145ca1cfbfe,naturalqa,9,1,5
82b6a218-e8c6-4621-b3f6-19823b1d9bd6,naturalqa,8,1,5
78c8a359-c5c8-473e-9459-26543c00b82d,naturalqa,8,1,5
ef674b25-bdc9-453a-85c6-81aee760555c,naturalqa,10,1,5
aeccad4a-724a-40fa-b31c-7e35459e94af,naturalqa,8,1,5
3b3c474c-f408-49e5-b06e-4d69c60557dd,naturalqa,10,1,5
21144292-f442-4446-939e-8c8e9618ac7e,naturalqa,9,1,5
4c3744fc-e5e4-4e9b-bd5b-64119a76372f,naturalqa,9,1,5
0317da46-096c-4182-9630-3089e0014790,naturalqa,8,1,5
85d6c567-6d2c-44a3-a342-a74af916d01e,naturalqa,8,1,5
86b9bb6f-96ed-485a-9aab-0f6b61e292ad,naturalqa,12,1,5
1514c1e9-c538-40ca-8a5f-af51a869ef0d,naturalqa,9,1,5
eacc1c34-6403-4763-8b8d-e035d722c1b0,naturalqa,12,1,5
fe587594-5731-4367-8bf0-78cc60e7fba3,naturalqa,8,1,5
4dcca427-81be-49c7-9e0b-315cba3f8df8,naturalqa,8,1,5
47f8a0f8-057d-4f3b-8dba-593a33274df3,naturalqa,8,1,5
473318d3-c109-48fa-a742-d0efa1508346,naturalqa,8,1,5
de608728-a632-4a44-8b15-a4f1e5bbe854,naturalqa,8,1,5
c09ad33c-8be3-4941-98b5-a0805176c78d,naturalqa,7,1,5
95a4f411-bc49-460b-92ca-05c6b8250ed7,naturalqa,7,1,5
9e531c4c-65b7-4fe6-97b1-d1bf700a6fa1,naturalqa,10,1,5
709ca3d7-a73e-4809-985f-9fc6f8aea9f8,naturalqa,8,1,5
d6f6c23a-3ba6-4b5e-b0ed-af9c7369a259,naturalqa,9,1,5
8df9d74b-5902-44fd-a676-f3dd3ac6387e,naturalqa,8,1,5
59ee6070-0f7a-4e6f-a3ae-46554b45709c,naturalqa,8,1,5
03fd2331-da35-4d21-a2f4-8e464f95dd67,naturalqa,8,1,5
7f010192-ae58-459e-8592-2d53c062bf25,naturalqa,9,1,5
87573c36-4910-4796-a0e0-7bc4123ac937,naturalqa,10,1,5
e20bde46-a1ec-4163-ac24-f43633c58501,naturalqa,9,1,5
389cef15-395d-48b3-9a89-d1f540939473,naturalqa,8,1,5
d65ffb98-94f9-45b8-9f08-1e00f641698a,naturalqa,10,1,5
81281434-5f2c-4a50-ba32-e61d185eef39,naturalqa,10,1,5
2160e46b-d876-4921-a72f-b49b6a930bbd,naturalqa,8,1,5
bcb06c92-7a80-4403-bd53-194245b72897,naturalqa,8,1,5
880d1c95-3de8-4176-8f30-1df48209f61f,naturalqa,8,1,5
ca803992-40b1-4b14-b136-7f13311af56c,naturalqa,8,1,5
1bf1e722-c1fc-4324-bb62-cb1fc33a195a,naturalqa,8,1,5
519e1cd1-bbf1-455f-b791-318fdabac1c1,naturalqa,8,1,5
c3f5ae6a-dd40-4028-93cb-bc56b3bd5064,naturalqa,8,1,5
d2184303-8123-4b59-95f1-9a39649b0bf3,naturalqa,9,1,5
34377f94-fdac-48e4-a773-59d82d779252,naturalqa,8,1,5
6fe7d346-0db4-4e6f-9398-7c5cfa632ce4,naturalqa,8,1,5
4417f0ca-6254-4fca-a4f0-216b6f38e5a2,naturalqa,12,1,5
34274fbd-1193-48ae-9c70-36466f0656d7,naturalqa,8,2,5
0136c6f6-a24a-4cef-a6e0-18c84b30339f,naturalqa,8,1,5
6fd067da-0585-4574-bbf5-7a84ef1dc1ce,naturalqa,8,1,5
7a0935f2-19eb-48b7-a152-c7104918eec6,naturalqa,10,1,5
14ac73af-68a8-4b93-bdad-687647f93c29,naturalqa,8,1,5
095f8e34-8358-4265-911a-e31c2dcbbe9f,naturalqa,13,1,5
09611bcc-fc2d-4bf6-8a08-40d0325af842,naturalqa,8,2,5
a409db16-a948-4eb6-b5ed-e06316b752b3,naturalqa,8,1,5
885fd154-afca-4ed8-a269-76c40559ae32,naturalqa,7,1,5
08ac21f8-8e4c-499a-82b0-cb4e4227a21f,naturalqa,9,1,5
c69cfc25-552a-41bc-b500-df0397f63dba,naturalqa,9,1,5
4c91d42b-d6e3-4fe7-bafa-5dd5af44203e,naturalqa,9,1,5
39693745-a574-4003-9796-18cd8b31dcdb,naturalqa,8,1,5
f30e93f4-3ff9-4cf6-b35e-0313c3eb9ebb,naturalqa,8,1,5
3dc6955c-0572-4370-8fb6-47011a66fb53,naturalqa,9,2,5
d9e2c415-7826-4464-8258-b2b955c2e77e,naturalqa,12,1,5
29cd4f57-0250-4aca-8682-1956efc89cbd,naturalqa,9,1,5
c8bba31b-f39d-4171-b011-437e3a833651,naturalqa,8,2,5
897b974a-350e-4f9a-9a69-0b19d22d5b47,naturalqa,9,1,5
6eb1a656-9f15-4195-9251-7f507457a095,naturalqa,9,1,5
613c52df-70b4-4454-b767-e61d3886378c,naturalqa,8,1,5
aa2f7505-15fa-4ec5-b9db-10b797294188,naturalqa,9,1,5
a23c9c07-88d4-4140-a330-ad490589a35c,naturalqa,8,1,5
7a29ee01-965e-4888-9806-1f8afa2ee17a,naturalqa,12,1,5
8f3c3fbe-f29d-4e0f-b204-c780bf6e63fe,naturalqa,8,1,5
72ba4e1e-ca6d-4438-ac2e-70955b1ad00e,naturalqa,8,1,5
d44481cc-fecc-4886-be6e-c055eac2c17d,naturalqa,8,1,5
4a5cfa1f-2867-4405-ae1e-28deb8e98554,naturalqa,8,1,5
3be76b5f-412a-40ce-959c-896f047012e1,naturalqa,9,1,5
49a22007-b8a9-4176-b4e8-273982488d94,naturalqa,11,1,5
765621c8-3338-4ef6-ae11-aff4b65ab8b6,naturalqa,8,1,5
89e025be-2958-4069-9e6e-7de5ed51135f,naturalqa,8,1,5
4c7da603-d5a6-4988-a7ab-49fd7c6362f1,naturalqa,10,1,5
